                     timestamp      open      high       low     close       volume  Bollinger_High  Bollinger_Med  Bollinger_Low      SMA200        RSI     Regime  Buy_Signal  Sell_Signal  Buy_Signal_Bollinger  Buy_Signal_Regime  Sell_Signal_Bollinger  Sell_Signal_Regime
6839 2024-07-15 21:00:00+00:00  234.9799  234.9900  234.4000  234.9900     406610.0      237.633064     233.622245     229.611426  187.434859  58.729525    Uptrend       False        False                 False               True                  False               False
6840 2024-07-15 22:00:00+00:00  234.9900  235.2900  234.9700  235.2600      42048.0      237.791389     233.774245     229.757101  187.459529  58.833917    Uptrend       False        False                 False               True                  False               False
6841 2024-07-15 23:00:00+00:00  235.2600  235.5700  235.2500  235.5700      52508.0      237.828048     234.024745     230.221442  187.484389  58.953723    Uptrend       False        False                 False               True                  False               False
6842 2024-07-16 08:00:00+00:00  236.0000  236.0000  234.4300  235.0100      54990.0      237.652919     234.266245     230.879571  187.508994  58.643864    Uptrend       False        False                 False               True                  False               False
6843 2024-07-16 09:00:00+00:00  235.0500  235.0500  234.7000  234.9900      22259.0      237.360845     234.501745     231.642645  187.533659  58.632803    Uptrend       False        False                 False               True                  False               False
6844 2024-07-16 10:00:00+00:00  235.0000  235.2900  235.0000  235.1500      13911.0      236.837452     234.747745     232.658038  187.558419  58.695443    Uptrend       False        False                 False               True                  False               False
6845 2024-07-16 11:00:00+00:00  235.1500  235.3000  234.9000  235.1800      49701.0      235.652152     234.985395     234.318638  187.584509  58.707226    Uptrend       False        False                 False               True                  False               False
6846 2024-07-16 12:00:00+00:00  235.0800  236.6500  234.5345  234.8200     225559.0      235.622622     235.006395     234.390168  187.610639  58.505941    Uptrend       False        False                 False               True                  False               False
6847 2024-07-16 13:00:00+00:00  234.8500  236.2700  233.9700  234.4000    6928353.0      235.642208     234.972895     234.303582  187.636414  58.271680    Uptrend       False        False                 False               True                  False               False
6848 2024-07-16 14:00:00+00:00  234.3700  234.7500  233.0100  234.1000    7223363.0      235.690093     234.923395     234.156697  187.661939  58.104664    Uptrend        True        False                  True               True                  False               False
6849 2024-07-16 15:00:00+00:00  234.0920  234.9100  233.7900  233.9100    5590704.0      235.765369     234.883895     234.002421  187.687664  57.998853    Uptrend       False        False                  True               True                  False               False
6850 2024-07-16 16:00:00+00:00  233.9200  234.2500  232.3300  233.5900    5200785.0      235.851557     234.810395     233.769233  187.713789  57.820625    Uptrend       False        False                  True               True                  False               False
